[Gene ID]	[source_id]	[Genomic Location (Gene)]	[Product Description]	
CNAG_00820	CNAG_00820-t26_1	CP003820.1:2,172,013..2,173,258(+)	prephenate dehydratase	
CNAG_00821	CNAG_00821-t26_1	CP003820.1:2,173,191..2,174,756(-)	large subunit ribosomal protein L34e	
CNAG_00822	CNAG_00822-t26_1	CP003820.1:2,177,407..2,179,185(+)	ribosome assembly protein SQT1	
CNAG_00823	CNAG_00823-t26_1	CP003820.1:2,179,153..2,185,640(-)	cadmium ion transporter	
CNAG_00824	CNAG_00824-t26_1	CP003820.1:2,185,799..2,187,824(+)	ubiquitin-conjugating enzyme E2 2	
CNAG_00825	CNAG_00825-t26_1	CP003820.1:2,190,272..2,193,089(+)	solute carrier family 25 (mitochondrial folate transporter), member 32	
CNAG_00826	CNAG_00826-t26_1	CP003820.1:2,191,898..2,194,408(-)	dihydroxyacetone kinase	
CNAG_00827	CNAG_00827-t26_1	CP003820.1:2,194,712..2,196,000(+)	ribose 5-phosphate isomerase	
CNAG_00828	CNAG_00828-t26_1	CP003820.1:2,195,822..2,199,256(-)	pathway-specific nitrogen regulator	
CNAG_00829	CNAG_00829-t26_1	CP003820.1:2,199,949..2,201,554(-)	E3 ubiquitin ligase complex SCF subunit sconC	
CNAG_00830	CNAG_00830-t26_1	CP003820.1:2,201,607..2,205,617(+)	hypothetical protein	
CNAG_00831	CNAG_00831-t26_1	CP003820.1:2,205,906..2,207,877(+)	nucleoside-diphosphate-sugar epimerase	
CNAG_00832	CNAG_00832-t26_1	CP003820.1:2,207,781..2,209,486(-)	D-lactate dehydrogenase	
CNAG_00833	CNAG_00833-t26_1	CP003820.1:2,210,284..2,211,403(-)	hypothetical protein	
CNAG_00834	CNAG_00834-t26_1	CP003820.1:2,212,794..2,214,596(+)	phosphatidylserine decarboxylase, phosphatidylserine decarboxylase, variant	
CNAG_00834	CNAG_00834-t26_2	CP003820.1:2,212,794..2,214,596(+)	phosphatidylserine decarboxylase, phosphatidylserine decarboxylase, variant	
CNAG_00835	CNAG_00835-t26_1	CP003820.1:2,215,003..2,217,826(+)	hypothetical protein	
CNAG_00836	CNAG_00836-t26_1	CP003820.1:2,218,034..2,219,407(-)	2-hydroxyacid dehydrogenase	
CNAG_00837	CNAG_00837-t26_1	CP003820.1:2,219,645..2,222,568(+)	hypothetical protein	
CNAG_00838	CNAG_00838-t26_1	CP003820.1:2,222,490..2,223,437(-)	hypothetical protein	
CNAG_00839	CNAG_00839-t26_1	CP003820.1:2,223,719..2,225,346(-)	mitochondrial protein	
CNAG_00840	CNAG_00840-t26_1	CP003820.1:2,225,214..2,226,264(+)	hypothetical protein	
CNAG_00841	CNAG_00841-t26_1	CP003820.1:2,226,189..2,229,192(-)	hypothetical protein	
CNAG_00843	CNAG_00843-t26_1	CP003820.1:2,231,638..2,234,499(+)	salicylate hydroxylase	
CNAG_00844	CNAG_00844-t26_1	CP003820.1:2,235,224..2,237,966(+)	hypothetical protein	
CNAG_00845	CNAG_00845-t26_1	CP003820.1:2,238,229..2,239,740(+)	hypothetical protein	
CNAG_00846	CNAG_00846-t26_1	CP003820.1:2,239,713..2,241,448(-)	hypothetical protein	
CNAG_00847	CNAG_00847-t26_1	CP003820.1:2,242,013..2,244,746(+)	hypothetical protein	
CNAG_00848	CNAG_00848-t26_1	CP003820.1:2,244,340..2,248,712(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00848	CNAG_00848-t26_2	CP003820.1:2,244,340..2,248,712(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00848	CNAG_00848-t26_3	CP003820.1:2,244,340..2,248,712(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00849	CNAG_00849-t26_1	CP003820.1:2,248,700..2,250,885(+)	hypothetical protein	
CNAG_00850	CNAG_00850-t26_1	CP003820.1:2,251,221..2,252,933(-)	plant-inducible protein	
CNAG_00851	CNAG_00851-t26_1	CP003820.1:2,253,074..2,254,262(-)	hypothetical protein	
CNAG_00852	CNAG_00852-t26_1	CP003820.1:2,254,649..2,256,600(+)	hypothetical protein	
CNAG_00853	CNAG_00853-t26_1	CP003820.1:2,256,764..2,258,561(+)	exosome complex component RRP43	
CNAG_00854	CNAG_00854-t26_1	CP003820.1:2,258,547..2,260,085(-)	C-8 sterol isomerase	
CNAG_00855	CNAG_00855-t26_1	CP003820.1:2,260,429..2,264,102(+)	ligase	
CNAG_00858	CNAG_00858-t26_1	CP003820.1:2,275,538..2,277,849(+)	hypothetical protein	
CNAG_00859	CNAG_00859-t26_1	CP003820.1:2,278,552..2,282,227(+)	hypothetical protein	
CNAG_00860	CNAG_00860-t26_1	CP003824.1:1,811,339..1,813,426(+)	hypothetical protein	
CNAG_00861	CNAG_00861-t26_1	CP003824.1:1,808,017..1,809,400(+)	3-hydroxyacyl-CoA dehydrogenase	
CNAG_00862	CNAG_00862-t26_1	CP003824.1:1,805,360..1,806,986(-)	hypothetical protein	
CNAG_00863	CNAG_00863-t26_1	CP003824.1:1,800,597..1,802,827(+)	flavin-containing monooxygenase	
CNAG_00864	CNAG_00864-t26_1	CP003824.1:1,793,503..1,796,091(-)	myo-inositol transporter	
CNAG_00865	CNAG_00865-t26_1	CP003824.1:1,790,294..1,791,427(-)	putative O-acetyltransferase	
CNAG_00866	CNAG_00866-t26_1	CP003824.1:1,786,826..1,790,169(-)	transketolase, transketolase, variant	
CNAG_00866	CNAG_00866-t26_2	CP003824.1:1,786,826..1,790,169(-)	transketolase, transketolase, variant	
CNAG_00867	CNAG_00867-t26_1	CP003824.1:1,782,123..1,784,803(-)	myo-inositol transporter	
CNAG_00867	CNAG_00867-t26_2	CP003824.1:1,782,123..1,784,803(-)	myo-inositol transporter	
CNAG_00867	CNAG_00867-t26_3	CP003824.1:1,782,123..1,784,803(-)	myo-inositol transporter	
CNAG_00868	CNAG_00868-t26_1	CP003824.1:1,781,286..1,781,742(-)	hypothetical protein	
CNAG_00869	CNAG_00869-t26_1	CP003824.1:1,775,290..1,781,095(-)	ATP-binding cassette transporter	
CNAG_00870	CNAG_00870-t26_1	CP003824.1:1,771,160..1,773,380(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00870	CNAG_00870-t26_2	CP003824.1:1,771,160..1,773,380(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00870	CNAG_00870-t26_3	CP003824.1:1,771,160..1,773,380(-)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00871	CNAG_00871-t26_1	CP003824.1:1,766,706..1,770,301(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00871	CNAG_00871-t26_2	CP003824.1:1,766,706..1,770,301(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00872	CNAG_00872-t26_1	CP003824.1:1,758,368..1,765,237(-)	ATP-dependent DNA helicase	
CNAG_00873	CNAG_00873-t26_1	CP003824.1:1,757,898..1,761,310(+)	hypothetical protein	
CNAG_00874	CNAG_00874-t26_1	CP003824.1:1,754,668..1,757,532(-)	multisite-specific tRNA:(cytosine-C5)-methyltransferase	
CNAG_00875	CNAG_00875-t26_1	CP003824.1:1,753,080..1,754,271(-)	rab family protein	
CNAG_00876	CNAG_00876-t26_1	CP003824.1:1,750,128..1,752,549(-)	ferric-chelate reductase	
CNAG_00877	CNAG_00877-t26_1	CP003824.1:1,747,811..1,750,105(+)	adenylate kinase, adenylate kinase, variant	
CNAG_00877	CNAG_00877-t26_2	CP003824.1:1,747,811..1,750,105(+)	adenylate kinase, adenylate kinase, variant	
CNAG_00878	CNAG_00878-t26_1	CP003824.1:1,746,688..1,748,243(-)	hypothetical protein	
CNAG_00879	CNAG_00879-t26_1	CP003824.1:1,741,947..1,746,458(+)	glutamate dehydrogenase	
CNAG_00883	CNAG_00883-t26_1	CP003824.1:1,733,585..1,736,673(+)	transcription factor	
CNAG_00884	CNAG_00884-t26_1	CP003824.1:1,728,993..1,732,978(-)	exocyst complex component protein	
CNAG_00885	CNAG_00885-t26_1	CP003824.1:1,727,923..1,728,728(+)	hypothetical protein	
CNAG_00886	CNAG_00886-t26_1	CP003824.1:1,724,778..1,726,928(-)	adenosylhomocysteinase	
CNAG_00887	CNAG_00887-t26_1	CP003824.1:1,722,617..1,724,607(-)	hypothetical protein	
CNAG_00888	CNAG_00888-t26_1	CP003824.1:1,720,812..1,724,765(+)	calcineurin subunit B	
CNAG_00889	CNAG_00889-t26_1	CP003824.1:1,717,546..1,720,282(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00889	CNAG_00889-t26_2	CP003824.1:1,717,546..1,720,282(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00890	CNAG_00890-t26_1	CP003824.1:1,713,700..1,717,392(-)	hypothetical protein	
CNAG_00891	CNAG_00891-t26_1	CP003824.1:1,711,253..1,713,801(+)	ATP-binding cassette, subfamily F, member 2	
CNAG_00892	CNAG_00892-t26_1	CP003824.1:1,707,723..1,708,741(-)	hypothetical protein	
CNAG_00893	CNAG_00893-t26_1	CP003824.1:1,706,248..1,707,891(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00893	CNAG_00893-t26_2	CP003824.1:1,706,248..1,707,891(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00894	CNAG_00894-t26_1	CP003824.1:1,703,786..1,705,905(-)	hypothetical protein	
CNAG_00895	CNAG_00895-t26_1	CP003824.1:1,701,521..1,703,255(+)	zinc ion transporter	
CNAG_00896	CNAG_00896-t26_1	CP003824.1:1,695,321..1,698,465(-)	transcription factor	
CNAG_00897	CNAG_00897-t26_1	CP003824.1:1,691,917..1,694,957(-)	putative glucosidase	
CNAG_00898	CNAG_00898-t26_1	CP003824.1:1,687,679..1,690,150(-)	multidrug efflux pump	
CNAG_00899	CNAG_00899-t26_1	CP003824.1:1,684,211..1,687,054(-)	hypothetical protein	
CNAG_00900	CNAG_00900-t26_1	CP003824.1:1,682,401..1,683,954(+)	hypothetical protein	
CNAG_00901	CNAG_00901-t26_1	CP003824.1:1,680,314..1,682,423(-)	hypothetical protein	
CNAG_00902	CNAG_00902-t26_1	CP003824.1:1,679,411..1,681,374(+)	hypothetical protein	
CNAG_00903	CNAG_00903-t26_1	CP003824.1:1,676,370..1,679,182(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00903	CNAG_00903-t26_2	CP003824.1:1,676,370..1,679,182(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00903	CNAG_00903-t26_3	CP003824.1:1,676,370..1,679,182(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00904	CNAG_00904-t26_1	CP003824.1:1,673,631..1,676,103(+)	aflatoxin efflux pump AFLT	
CNAG_00905	CNAG_00905-t26_1	CP003824.1:1,670,432..1,672,861(+)	MFS transporter	
CNAG_00906	CNAG_00906-t26_1	CP003824.1:1,663,517..1,670,121(+)	nucleolar pre-ribosomal-associated protein 1, nucleolar pre-ribosomal-associated protein 1, variant	
CNAG_00906	CNAG_00906-t26_2	CP003824.1:1,663,517..1,670,121(+)	nucleolar pre-ribosomal-associated protein 1, nucleolar pre-ribosomal-associated protein 1, variant	
CNAG_00907	CNAG_00907-t26_1	CP003824.1:1,661,999..1,663,313(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00907	CNAG_00907-t26_2	CP003824.1:1,661,999..1,663,313(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00908	CNAG_00908-t26_1	CP003824.1:1,660,563..1,661,540(-)	hypothetical protein	
CNAG_00909	CNAG_00909-t26_1	CP003824.1:1,658,706..1,660,505(+)	phosphopantothenoylcysteine decarboxylase	
CNAG_00911	CNAG_00911-t26_1	CP003824.1:1,652,502..1,653,936(+)	phytanoyl-CoA dioxygenase	
CNAG_00914	CNAG_00914-t26_1	CP003824.1:1,641,933..1,644,824(+)	putative beta-glucan synthase	
CNAG_00915	CNAG_00915-t26_1	CP003824.1:1,639,150..1,641,899(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00915	CNAG_00915-t26_2	CP003824.1:1,639,150..1,641,899(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00916	CNAG_00916-t26_1	CP003824.1:1,636,844..1,639,763(+)	transcription factor	
CNAG_00917	CNAG_00917-t26_1	CP003824.1:1,634,137..1,636,688(+)	alkylbase DNA N-glycosylase	
CNAG_00919	CNAG_00919-t26_1	CP003824.1:1,628,442..1,631,902(-)	carboxypeptidase D	
CNAG_00920	CNAG_00920-t26_1	CP003824.1:1,626,373..1,628,332(-)	YjeF family protein	
CNAG_00921	CNAG_00921-t26_1	CP003824.1:1,625,200..1,626,484(+)	glutathione transferase	
CNAG_00922	CNAG_00922-t26_1	CP003824.1:1,622,309..1,624,660(-)	hypothetical protein	
CNAG_00923	CNAG_00923-t26_1	CP003824.1:1,617,638..1,622,391(+)	membrane protein	
CNAG_00924	CNAG_00924-t26_1	CP003824.1:1,616,328..1,616,687(+)	hypothetical protein	
CNAG_00925	CNAG_00925-t26_1	CP003824.1:1,614,551..1,617,492(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00925	CNAG_00925-t26_2	CP003824.1:1,614,551..1,617,492(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00926	CNAG_00926-t26_1	CP003824.1:1,612,427..1,614,160(-)	alpha-1,3/alpha-1,6-mannosyltransferase	
CNAG_00927	CNAG_00927-t26_1	CP003824.1:1,610,720..1,612,479(+)	guanyl nucleotide binding protein	
CNAG_00928	CNAG_00928-t26_1	CP003824.1:1,605,212..1,610,649(-)	peptidase	
CNAG_00929	CNAG_00929-t26_1	CP003824.1:1,604,273..1,608,087(+)	hypothetical protein	
CNAG_00930	CNAG_00930-t26_1	CP003824.1:1,601,675..1,604,116(-)	argininosuccinate synthase	
CNAG_00931	CNAG_00931-t26_1	CP003824.1:1,600,194..1,601,582(-)	protein transporter	
CNAG_00932	CNAG_00932-t26_1	CP003824.1:1,598,930..1,600,234(+)	hypothetical protein	
CNAG_00933	CNAG_00933-t26_1	CP003824.1:1,597,791..1,598,781(-)	hypothetical protein	
CNAG_00934	CNAG_00934-t26_1	CP003824.1:1,595,850..1,597,656(-)	allantoinase	
CNAG_00935	CNAG_00935-t26_1	CP003824.1:1,593,957..1,595,788(-)	DNA-binding protein	
CNAG_00936	CNAG_00936-t26_1	CP003824.1:1,591,331..1,593,845(-)	lipid particle protein, lipid particle protein, variant	
CNAG_00936	CNAG_00936-t26_2	CP003824.1:1,591,331..1,593,845(-)	lipid particle protein, lipid particle protein, variant	
CNAG_00937	CNAG_00937-t26_1	CP003824.1:1,589,251..1,591,449(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00937	CNAG_00937-t26_2	CP003824.1:1,589,251..1,591,449(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00937	CNAG_00937-t26_3	CP003824.1:1,589,251..1,591,449(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_00938	CNAG_00938-t26_1	CP003824.1:1,585,580..1,589,069(-)	hypothetical protein	
CNAG_00939	CNAG_00939-t26_1	CP003824.1:1,585,852..1,587,671(+)	glucan 1,3-beta-glucosidase	
CNAG_00940	CNAG_00940-t26_1	CP003824.1:1,581,425..1,585,116(+)	exosome complex exonuclease DIS3/RRP44	
CNAG_00941	CNAG_00941-t26_1	CP003824.1:1,580,221..1,580,739(-)	hypothetical protein	
CNAG_00960	CNAG_00960-t26_1	CP003824.1:1,555,262..1,559,982(+)	ATP-dependent RNA helicase DHX8/PRP22	
CNAG_00961	CNAG_00961-t26_1	CP003824.1:1,553,130..1,555,107(-)	hypothetical protein	
CNAG_00964	CNAG_00964-t26_1	CP003824.1:1,550,088..1,552,010(-)	hypothetical protein	
CNAG_00966	CNAG_00966-t26_1	CP003824.1:1,543,776..1,546,435(-)	aromatic-L-amino-acid decarboxylase	
CNAG_00967	CNAG_00967-t26_1	CP003824.1:1,541,807..1,543,787(+)	hypothetical protein	
CNAG_00968	CNAG_00968-t26_1	CP003824.1:1,540,321..1,541,761(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00968	CNAG_00968-t26_2	CP003824.1:1,540,321..1,541,761(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00969	CNAG_00969-t26_1	CP003824.1:1,539,426..1,541,254(+)	hypothetical protein	
CNAG_00970	CNAG_00970-t26_1	CP003824.1:1,536,526..1,539,304(+)	phosphatidate cytidylyltransferase	
CNAG_00971	CNAG_00971-t26_1	CP003824.1:1,532,550..1,535,032(-)	vacuolar fusion protein MON1	
CNAG_00972	CNAG_00972-t26_1	CP003824.1:1,530,878..1,532,117(-)	hypothetical protein	
CNAG_00973	CNAG_00973-t26_1	CP003824.1:1,530,022..1,531,457(+)	hypothetical protein	
CNAG_00974	CNAG_00974-t26_1	CP003824.1:1,528,254..1,529,289(-)	beta-lactamase	
CNAG_00975	CNAG_00975-t26_1	CP003824.1:1,525,640..1,527,921(-)	hypothetical protein	
CNAG_00976	CNAG_00976-t26_1	CP003824.1:1,523,118..1,525,030(+)	carbamoyl-phosphate synthase, small subunit	
CNAG_00977	CNAG_00977-t26_1	CP003824.1:1,520,683..1,522,988(+)	VHS domain-containing protein	
CNAG_00978	CNAG_00978-t26_1	CP003824.1:1,519,000..1,520,679(-)	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 9	
CNAG_00979	CNAG_00979-t26_1	CP003824.1:1,517,506..1,520,015(+)	solute carrier family 31 (copper transporter), member 1, solute carrier family 31 (copper transporter), member 1, variant 1, solute carrier family 31 (copper transporter), member 1, variant 2, solute carrier family 31 (copper transporter), member 1, variant 3	
CNAG_00979	CNAG_00979-t26_2	CP003824.1:1,517,506..1,520,015(+)	solute carrier family 31 (copper transporter), member 1, solute carrier family 31 (copper transporter), member 1, variant 1, solute carrier family 31 (copper transporter), member 1, variant 2, solute carrier family 31 (copper transporter), member 1, variant 3	
CNAG_00979	CNAG_00979-t26_3	CP003824.1:1,517,506..1,520,015(+)	solute carrier family 31 (copper transporter), member 1, solute carrier family 31 (copper transporter), member 1, variant 1, solute carrier family 31 (copper transporter), member 1, variant 2, solute carrier family 31 (copper transporter), member 1, variant 3	
CNAG_00979	CNAG_00979-t26_4	CP003824.1:1,517,506..1,520,015(+)	solute carrier family 31 (copper transporter), member 1, solute carrier family 31 (copper transporter), member 1, variant 1, solute carrier family 31 (copper transporter), member 1, variant 2, solute carrier family 31 (copper transporter), member 1, variant 3	
CNAG_00980	CNAG_00980-t26_1	CP003824.1:1,514,951..1,516,087(-)	hypothetical protein	
CNAG_00981	CNAG_00981-t26_1	CP003824.1:1,512,777..1,514,455(+)	hypothetical protein	
CNAG_00982	CNAG_00982-t26_1	CP003824.1:1,511,158..1,512,724(+)	hypothetical protein	
CNAG_00983	CNAG_00983-t26_1	CP003824.1:1,507,041..1,511,104(-)	hypothetical protein	
CNAG_00984	CNAG_00984-t26_1	CP003824.1:1,505,337..1,507,351(+)	glucose and ribitol dehydrogenase	
CNAG_00985	CNAG_00985-t26_1	CP003824.1:1,504,454..1,505,414(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00985	CNAG_00985-t26_2	CP003824.1:1,504,454..1,505,414(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00986	CNAG_00986-t26_1	CP003824.1:1,502,869..1,504,532(+)	urm1 activating enzyme	
CNAG_00987	CNAG_00987-t26_1	CP003824.1:1,500,738..1,502,757(-)	prefoldin subunit	
CNAG_00988	CNAG_00988-t26_1	CP003824.1:1,495,289..1,499,258(+)	importin subunit beta-1	
CNAG_00989	CNAG_00989-t26_1	CP003824.1:1,493,684..1,495,346(-)	ubiquitin carboxyl-terminal hydrolase L5	
CNAG_00990	CNAG_00990-t26_1	CP003824.1:1,492,911..1,494,532(+)	F-type H+-transporting ATPase subunit H	
CNAG_00990	CNAG_00990-t26_2	CP003824.1:1,492,911..1,494,532(+)	F-type H+-transporting ATPase subunit H	
CNAG_00991	CNAG_00991-t26_1	CP003824.1:1,490,856..1,492,719(-)	flap endonuclease 1	
CNAG_00992	CNAG_00992-t26_1	CP003824.1:1,488,498..1,490,767(-)	homocitrate synthase, mitochondrial	
CNAG_00993	CNAG_00993-t26_1	CP003824.1:1,487,498..1,488,965(+)	ubiquinone biosynthesis monooxygenase Coq7	
CNAG_00994	CNAG_00994-t26_1	CP003824.1:1,486,003..1,487,308(+)	protein mago nashi	
CNAG_00995	CNAG_00995-t26_1	CP003824.1:1,483,174..1,485,852(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00995	CNAG_00995-t26_2	CP003824.1:1,483,174..1,485,852(+)	hypothetical protein, hypothetical protein, variant	
CNAG_00996	CNAG_00996-t26_1	CP003824.1:1,479,601..1,482,717(-)	dolichyl-phosphate-mannose-protein mannosyltransferase	
CNAG_00997	CNAG_00997-t26_1	CP003824.1:1,478,978..1,480,000(+)	hypothetical protein	
CNAG_00998	CNAG_00998-t26_1	CP003824.1:1,473,504..1,478,918(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00998	CNAG_00998-t26_2	CP003824.1:1,473,504..1,478,918(-)	hypothetical protein, hypothetical protein, variant	
CNAG_00999	CNAG_00999-t26_1	CP003824.1:1,472,015..1,473,417(-)	hypothetical protein	
CNAG_01000	CNAG_01000-t26_1	CP003824.1:1,466,963..1,472,150(+)	nuclear pore complex protein Nup155	
CNAG_01001	CNAG_01001-t26_1	CP003824.1:1,463,491..1,466,827(+)	hypothetical protein	
CNAG_01002	CNAG_01002-t26_1	CP003824.1:1,460,542..1,463,261(-)	hypothetical protein	
CNAG_01003	CNAG_01003-t26_1	CP003824.1:1,457,924..1,460,669(+)	electron transporter	
CNAG_01004	CNAG_01004-t26_1	CP003824.1:1,453,365..1,457,757(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_01004	CNAG_01004-t26_2	CP003824.1:1,453,365..1,457,757(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_01004	CNAG_01004-t26_3	CP003824.1:1,453,365..1,457,757(+)	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	
CNAG_01005	CNAG_01005-t26_1	CP003824.1:1,452,336..1,453,461(-)	glutaredoxin	
CNAG_01006	CNAG_01006-t26_1	CP003824.1:1,449,624..1,452,087(-)	hypothetical protein	
CNAG_01007	CNAG_01007-t26_1	CP003824.1:1,447,577..1,449,556(-)	C2 domain-containing protein	
CNAG_01008	CNAG_01008-t26_1	CP003824.1:1,445,592..1,447,719(+)	hypothetical protein	
CNAG_01009	CNAG_01009-t26_1	CP003824.1:1,442,942..1,445,532(+)	hypothetical protein, hypothetical protein, variant	
CNAG_01009	CNAG_01009-t26_2	CP003824.1:1,442,942..1,445,532(+)	hypothetical protein, hypothetical protein, variant	
CNAG_01010	CNAG_01010-t26_1	CP003824.1:1,441,584..1,442,778(-)	hypothetical protein	
CNAG_01011	CNAG_01011-t26_1	CP003824.1:1,439,903..1,442,280(+)	hypothetical protein	
CNAG_01012	CNAG_01012-t26_1	CP003824.1:1,438,275..1,439,699(-)	hypothetical protein	
CNAG_01013	CNAG_01013-t26_1	CP003824.1:1,436,571..1,438,559(+)	chromatin binding protein	
CNAG_01014	CNAG_01014-t26_1	CP003824.1:1,433,259..1,435,968(-)	hypothetical protein	
CNAG_01015	CNAG_01015-t26_1	CP003824.1:1,431,620..1,433,251(+)	cytoplasmic protein	
CNAG_01016	CNAG_01016-t26_1	CP003824.1:1,427,022..1,431,727(-)	vacuolar membrane protein	
CNAG_01017	CNAG_01017-t26_1	CP003824.1:1,420,195..1,426,835(-)	E3 ubiquitin-protein ligase SHPRH, E3 ubiquitin-protein ligase SHPRH, variant	
CNAG_01017	CNAG_01017-t26_2	CP003824.1:1,420,195..1,426,835(-)	E3 ubiquitin-protein ligase SHPRH, E3 ubiquitin-protein ligase SHPRH, variant	
CNAG_01018	CNAG_01018-t26_1	CP003824.1:1,418,054..1,420,309(+)	histone-lysine N-methyltransferase Su(var)3-9	
CNAG_01019	CNAG_01019-t26_1	CP003824.1:1,416,547..1,417,779(+)	superoxide dismutase [Cu-Zn]	
CNAG_01020	CNAG_01020-t26_1	CP003824.1:1,414,860..1,416,446(+)	hypothetical protein	
CNAG_01021	CNAG_01021-t26_1	CP003824.1:1,413,115..1,414,743(-)	ATP phosphoribosyltransferase	
CNAG_01022	CNAG_01022-t26_1	CP003824.1:1,410,525..1,413,051(-)	hypothetical protein	
CNAG_01023	CNAG_01023-t26_1	CP003824.1:1,407,754..1,410,407(-)	cohesin complex subunit SCC1	
CNAG_01024	CNAG_01024-t26_1	CP003824.1:1,406,734..1,409,587(+)	translocation protein SEC72	
CNAG_01025	CNAG_01025-t26_1	CP003824.1:1,404,600..1,406,569(-)	hypothetical protein	
CNAG_01026	CNAG_01026-t26_1	CP003824.1:1,401,867..1,404,833(+)	gamma-glutamyltransferase	
