[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]	
Afu1g12590	Afu1g12590-T	CNAG_02301	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128448">OG5_128448</a>	0	84	N/A	
Afu1g12610	Afu1g12610-T	CNAG_06208	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127167">OG5_127167</a>	0	90	hsp88	
Afu1g12620	Afu1g12620-T	CNAG_00904,CNAG_01497,CNAG_01844,CNAG_02336,CNAG_03845,CNAG_04414,CNAG_04416	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126664">OG5_126664</a>	4	504	aflT	
Afu1g12670	Afu1g12670-T	CNAG_06599	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136520">OG5_136520</a>	0	56	N/A	
Afu1g12680	Afu1g12680-T	CNAG_04213	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133763">OG5_133763</a>	0	79	N/A	
Afu1g12690	Afu1g12690-T	CNAG_00796	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126596">OG5_126596</a>	8	688	mdr4	
Afu1g12700	Afu1g12700-T	CNAG_02997	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128480">OG5_128480</a>	0	112	N/A	
Afu1g12720	Afu1g12720-T	CNAG_04889	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136961">OG5_136961</a>	0	44	N/A	
Afu1g12730	Afu1g12730-T	CNAG_02890	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136411">OG5_136411</a>	0	64	N/A	
Afu1g12740	Afu1g12740-T	CNAG_00715	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135757">OG5_135757</a>	0	65	N/A	
Afu1g12750	Afu1g12750-T	CNAG_00414,CNAG_01162	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137406">OG5_137406</a>	0	62	N/A	
Afu1g12760	Afu1g12760-T	CNAG_05218	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127770">OG5_127770</a>	0	109	capA	
Afu1g12780	Afu1g12780-T	CNAG_04053	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_149761">OG5_149761</a>	0	38	N/A	
Afu1g12800	Afu1g12800-T	CNAG_01264,CNAG_04468,CNAG_04535,CNAG_07363	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126870">OG5_126870</a>	3	169	N/A	
Afu1g12820	Afu1g12820-T	CNAG_00258	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_149762">OG5_149762</a>	0	49	N/A	
Afu1g12830	Afu1g12830-T	CNAG_06012	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126955">OG5_126955</a>	4	229	niaD	
Afu1g12840	Afu1g12840-T	CNAG_01846	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126784">OG5_126784</a>	2	114	niiA	
Afu1g12860	Afu1g12860-T	CNAG_05548	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136521">OG5_136521</a>	0	30	N/A	
Afu1g12890	Afu1g12890-T	CNAG_02928	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127090">OG5_127090</a>	0	93	N/A	
Afu1g12910	Afu1g12910-T	CNAG_00651,CNAG_02764	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126726">OG5_126726</a>	1	156	N/A	
Afu1g12920	Afu1g12920-T	CNAG_06666	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126999">OG5_126999</a>	0	61	glpV	
Afu1g12930	Afu1g12930-T	CNAG_00179,CNAG_04505	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126802">OG5_126802</a>	1	195	gpaB	
Afu1g12940	Afu1g12940-T	CNAG_01523	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128610">OG5_128610</a>	0	90	sakA	
Afu1g12950	Afu1g12950-T	CNAG_03100	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130316">OG5_130316</a>	0	67	N/A	
Afu1g12960	Afu1g12960-T	CNAG_06387	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127557">OG5_127557</a>	0	112	N/A	
Afu1g12970	Afu1g12970-T	CNAG_03082,CNAG_03083	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139323">OG5_139323</a>	0	46	N/A	
Afu1g12990	Afu1g12990-T	CNAG_03512	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134513">OG5_134513</a>	0	62	N/A	
Afu1g13010	Afu1g13010-T	CNAG_01975	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129984">OG5_129984</a>	0	79	N/A	
Afu1g13040	Afu1g13040-T	CNAG_00263	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128368">OG5_128368</a>	0	69	dspA	
Afu1g13060	Afu1g13060-T	CNAG_01807,CNAG_05145	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128540">OG5_128540</a>	0	96	N/A	
Afu1g13070	Afu1g13070-T	CNAG_07630	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127912">OG5_127912</a>	0	83	N/A	
Afu1g13090	Afu1g13090-T	CNAG_04501	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128663">OG5_128663</a>	0	82	N/A	
Afu1g13140	Afu1g13140-T	CNAG_00179,CNAG_04505	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126802">OG5_126802</a>	1	195	gpaA	
Afu1g13150	Afu1g13150-T	CNAG_05769	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132675">OG5_132675</a>	0	47	N/A	
Afu1g13160	Afu1g13160-T	CNAG_07780	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129071">OG5_129071</a>	1	112	N/A	
Afu1g13195	Afu1g13195-T	CNAG_06437	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131574">OG5_131574</a>	0	64	N/A	
Afu1g13210	Afu1g13210-T	CNAG_04632,CNAG_06034	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130282">OG5_130282</a>	1	123	N/A	
Afu1g13250	Afu1g13250-T	CNAG_02867	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127346">OG5_127346</a>	0	104	N/A	
Afu1g13260	Afu1g13260-T	CNAG_01211	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129348">OG5_129348</a>	0	75	N/A	
Afu1g13280	Afu1g13280-T	CNAG_04312	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127555">OG5_127555</a>	0	85	pmi1	
Afu1g13290	Afu1g13290-T	CNAG_06392	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135335">OG5_135335</a>	0	70	N/A	
Afu1g13300	Afu1g13300-T	CNAG_00569,CNAG_02506	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127275">OG5_127275</a>	1	177	N/A	
Afu1g13320	Afu1g13320-T	CNAG_01492	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_149765">OG5_149765</a>	0	47	N/A	
Afu1g13330	Afu1g13330-T	CNAG_04196	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128705">OG5_128705</a>	0	90	N/A	
Afu1g13340	Afu1g13340-T	CNAG_02342	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132589">OG5_132589</a>	0	98	N/A	
Afu1g13350	Afu1g13350-T	CNAG_01499	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130970">OG5_130970</a>	2	108	N/A	
Afu1g13360	Afu1g13360-T	CNAG_00529	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130066">OG5_130066</a>	1	84	ssu3	
Afu1g13380	Afu1g13380-T	CNAG_01161	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135396">OG5_135396</a>	0	57	N/A	
Afu1g13390	Afu1g13390-T	CNAG_06914	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127652">OG5_127652</a>	0	87	N/A	
Afu1g13400	Afu1g13400-T	CNAG_02990	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136835">OG5_136835</a>	0	43	N/A	
Afu1g13420	Afu1g13420-T	CNAG_02584,CNAG_05505	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127213">OG5_127213</a>	1	126	N/A	
Afu1g13460	Afu1g13460-T	CNAG_02495	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137935">OG5_137935</a>	0	53	N/A	
Afu1g13470	Afu1g13470-T	CNAG_00088	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128051">OG5_128051</a>	0	89	N/A	
Afu1g13480	Afu1g13480-T	CNAG_01799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137274">OG5_137274</a>	0	64	N/A	
Afu1g13490	Afu1g13490-T	CNAG_03476	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127074">OG5_127074</a>	0	118	N/A	
Afu1g13500	Afu1g13500-T	CNAG_07445	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126720">OG5_126720</a>	0	95	tktA	
Afu1g13570	Afu1g13570-T	CNAG_02378	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128156">OG5_128156</a>	0	80	N/A	
Afu1g13580	Afu1g13580-T	CNAG_04824	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129760">OG5_129760</a>	0	104	N/A	
Afu1g13590	Afu1g13590-T	CNAG_07571	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136522">OG5_136522</a>	0	57	N/A	
Afu1g13610	Afu1g13610-T	CNAG_07659	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_142726">OG5_142726</a>	0	49	N/A	
Afu1g13620	Afu1g13620-T	CNAG_05737	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129625">OG5_129625</a>	0	102	optA	
Afu1g13630	Afu1g13630-T	CNAG_05979	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129666">OG5_129666</a>	0	24	N/A	
Afu1g13690	Afu1g13690-T	CNAG_01875	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136392">OG5_136392</a>	0	62	N/A	
Afu1g13710	Afu1g13710-T	CNAG_00238,CNAG_06441	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126684">OG5_126684</a>	1	181	N/A	
Afu1g13720	Afu1g13720-T	CNAG_04484	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130244">OG5_130244</a>	0	84	N/A	
Afu1g13730	Afu1g13730-T	CNAG_02175,CNAG_05797	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126774">OG5_126774</a>	1	162	N/A	
Afu1g13740	Afu1g13740-T	CNAG_03701	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127183">OG5_127183</a>	0	103	N/A	
Afu1g13780	Afu1g13780-T	CNAG_01648,CNAG_07807	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126573">OG5_126573</a>	1	223	N/A	
Afu1g13790	Afu1g13790-T	CNAG_04828,CNAG_06745	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126569">OG5_126569</a>	0	245	hhtA	
Afu1g13800	Afu1g13800-T	CNAG_03060,CNAG_03061,CNAG_04546	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136523">OG5_136523</a>	2	97	N/A	
Afu1g13870	Afu1g13870-T	CNAG_05881	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129144">OG5_129144</a>	0	85	N/A	
Afu1g13880	Afu1g13880-T	CNAG_02454	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130006">OG5_130006</a>	0	78	N/A	
Afu1g13890	Afu1g13890-T	CNAG_01809	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128656">OG5_128656</a>	0	84	N/A	
Afu1g13900	Afu1g13900-T	CNAG_01189	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127924">OG5_127924</a>	0	87	N/A	
Afu1g13910	Afu1g13910-T	CNAG_00572	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127585">OG5_127585</a>	0	87	N/A	
Afu1g13920	Afu1g13920-T	CNAG_02216	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135566">OG5_135566</a>	0	64	N/A	
Afu1g13930	Afu1g13930-T	CNAG_03994	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126898">OG5_126898</a>	1	128	N/A	
Afu1g13960	Afu1g13960-T	CNAG_02535	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129118">OG5_129118</a>	0	69	N/A	
Afu1g14010	Afu1g14010-T	CNAG_06417	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128581">OG5_128581</a>	0	84	N/A	
Afu1g14020	Afu1g14020-T	CNAG_06656	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127443">OG5_127443</a>	0	85	N/A	
Afu1g14030	Afu1g14030-T	CNAG_05290	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131004">OG5_131004</a>	0	88	N/A	
Afu1g14040	Afu1g14040-T	CNAG_07765	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_152681">OG5_152681</a>	0	38	N/A	
Afu1g14060	Afu1g14060-T	CNAG_05354	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128816">OG5_128816</a>	0	82	N/A	
Afu1g14070	Afu1g14070-T	CNAG_04708	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137768">OG5_137768</a>	0	46	N/A	
Afu1g14090	Afu1g14090-T	CNAG_03812	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127656">OG5_127656</a>	0	116	N/A	
Afu1g14100	Afu1g14100-T	CNAG_04669	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129397">OG5_129397</a>	0	89	N/A	
Afu1g14110	Afu1g14110-T	CNAG_00793	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127455">OG5_127455</a>	0	85	N/A	
Afu1g14120	Afu1g14120-T	CNAG_02404	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129983">OG5_129983</a>	0	85	bfr1	
Afu1g14140	Afu1g14140-T	CNAG_02871	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128414">OG5_128414</a>	1	82	N/A	
Afu1g14180	Afu1g14180-T	CNAG_00874	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127434">OG5_127434</a>	0	89	N/A	
Afu1g14200	Afu1g14200-T	CNAG_03507	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127023">OG5_127023</a>	0	93	N/A	
Afu1g14210	Afu1g14210-T	CNAG_00831	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129370">OG5_129370</a>	1	74	N/A	
Afu1g14220	Afu1g14220-T	CNAG_06919	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127191">OG5_127191</a>	0	90	nopA	
Afu1g14230	Afu1g14230-T	CNAG_05501	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139325">OG5_139325</a>	1	65	N/A	
Afu1g14240	Afu1g14240-T	CNAG_04207	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128379">OG5_128379</a>	0	81	N/A	
Afu1g14250	Afu1g14250-T	CNAG_04013	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136806">OG5_136806</a>	1	49	N/A	
Afu1g14290	Afu1g14290-T	CNAG_05241	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128343">OG5_128343</a>	0	79	N/A	
Afu1g14300	Afu1g14300-T	CNAG_02685	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_149337">OG5_149337</a>	0	44	N/A	
Afu1g14310	Afu1g14310-T	CNAG_04821	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128861">OG5_128861</a>	0	89	N/A	
Afu1g14320	Afu1g14320-T	CNAG_07688	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128250">OG5_128250</a>	0	87	N/A	
Afu1g14330	Afu1g14330-T	CNAG_00730,CNAG_00869,CNAG_04098,CNAG_05470,CNAG_06338,CNAG_06348,CNAG_07799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126574">OG5_126574</a>	12	1890	abcC	
Afu1g14350	Afu1g14350-T	CNAG_00126,CNAG_04097	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126618">OG5_126618</a>	3	232	N/A	
Afu1g14360	Afu1g14360-T	CNAG_04398	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_152683">OG5_152683</a>	0	44	N/A	
Afu1g14390	Afu1g14390-T	CNAG_04677	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_141211">OG5_141211</a>	0	54	N/A	
Afu1g14400	Afu1g14400-T	CNAG_00836,CNAG_01777,CNAG_01794,CNAG_03011	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126787">OG5_126787</a>	1	184	N/A	
Afu1g14410	Afu1g14410-T	CNAG_06447	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126900">OG5_126900</a>	0	92	rpl17	
Afu1g14440	Afu1g14440-T	CNAG_04338,CNAG_06317	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128683">OG5_128683</a>	1	189	N/A	
Afu1g14490	Afu1g14490-T	CNAG_03808,CNAG_03828,CNAG_05820,CNAG_06555	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127007">OG5_127007</a>	2	206	N/A	
Afu1g14520	Afu1g14520-T	CNAG_00788,CNAG_03517	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126960">OG5_126960</a>	2	219	N/A	
Afu1g14540	Afu1g14540-T	CNAG_01116	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131361">OG5_131361</a>	1	147	N/A	
Afu1g14550	Afu1g14550-T	CNAG_04388	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126676">OG5_126676</a>	1	169	sod3	
Afu1g14570	Afu1g14570-T	CNAG_06830	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129099">OG5_129099</a>	1	96	N/A	
Afu1g14580	Afu1g14580-T	CNAG_05151	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128132">OG5_128132</a>	0	84	N/A	
Afu1g14590	Afu1g14590-T	CNAG_02952	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138593">OG5_138593</a>	0	46	N/A	
Afu1g14600	Afu1g14600-T	CNAG_07565	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128485">OG5_128485</a>	0	79	N/A	
Afu1g14610	Afu1g14610-T	CNAG_01412	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127287">OG5_127287</a>	0	88	N/A	
Afu1g14630	Afu1g14630-T	CNAG_01788	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129044">OG5_129044</a>	0	68	N/A	
Afu1g14640	Afu1g14640-T	CNAG_06341	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135051">OG5_135051</a>	0	48	N/A	
Afu1g14650	Afu1g14650-T	CNAG_05816	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129888">OG5_129888</a>	0	83	N/A	
Afu1g14670	Afu1g14670-T	CNAG_01828	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129591">OG5_129591</a>	0	85	N/A	
Afu1g14680	Afu1g14680-T	CNAG_02166,CNAG_05936	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126637">OG5_126637</a>	1	204	N/A	
Afu1g14690	Afu1g14690-T	CNAG_04902	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127091">OG5_127091</a>	1	218	N/A	
Afu1g14695	Afu1g14695-T	CNAG_04902	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127091">OG5_127091</a>	1	218	N/A	
Afu1g14730	Afu1g14730-T	CNAG_03191,CNAG_07756	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126765">OG5_126765</a>	1	199	N/A	
Afu1g14740	Afu1g14740-T	CNAG_06380	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129497">OG5_129497</a>	0	64	N/A	
Afu1g14750	Afu1g14750-T	CNAG_07329	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136107">OG5_136107</a>	0	71	N/A	
Afu1g14770	Afu1g14770-T	CNAG_06997	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127309">OG5_127309</a>	0	107	N/A	
Afu1g14780	Afu1g14780-T	CNAG_01307	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128681">OG5_128681</a>	0	102	N/A	
Afu1g14790	Afu1g14790-T	CNAG_01906	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135758">OG5_135758</a>	0	63	N/A	
Afu1g14810	Afu1g14810-T	CNAG_05558	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135759">OG5_135759</a>	0	91	N/A	
Afu1g14830	Afu1g14830-T	CNAG_00374	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_146319">OG5_146319</a>	0	49	N/A	
Afu1g14850	Afu1g14850-T	CNAG_06431	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127618">OG5_127618</a>	0	117	N/A	
Afu1g14870	Afu1g14870-T	CNAG_04187	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129139">OG5_129139</a>	0	93	gwt1	
Afu1g14890	Afu1g14890-T	CNAG_05081	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135114">OG5_135114</a>	0	54	pdeA	
Afu1g14910	Afu1g14910-T	CNAG_04741	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136010">OG5_136010</a>	0	84	N/A	
