[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
YEL027W	YEL027W-t26_1	CNAG_07114,CNAG_08012	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126803">OG5_126803</a>	1	158	VMA3
YEL029C	YEL029C-t26_1	CNAG_05200	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127394">OG5_127394</a>	1	99	BUD16
YEL030W	YEL030W-t26_1	CNAG_05199	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126744">OG5_126744</a>	2	101	ECM10
YEL031W	YEL031W-t26_1	CNAG_05136	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127785">OG5_127785</a>	0	111	SPF1
YEL032W	YEL032W-t26_1	CNAG_00099	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128134">OG5_128134</a>	0	81	MCM3
YEL034W	YEL034W-t26_1	CNAG_01428	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126922">OG5_126922</a>	1	101	HYP2
YEL037C	YEL037C-t26_1	CNAG_00772	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127320">OG5_127320</a>	0	99	RAD23
YEL039C	YEL039C-t26_1	CNAG_00716	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127365">OG5_127365</a>	1	85	CYC7
YEL040W	YEL040W-t26_1	CNAG_00596	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134514">OG5_134514</a>	1	82	UTR2
YEL041W	YEL041W-t26_1	CNAG_04314,CNAG_04316	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127041">OG5_127041</a>	1	115	YEF1
YEL042W	YEL042W-t26_1	CNAG_03996	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127709">OG5_127709</a>	0	69	GDA1
YEL044W	YEL044W-t26_1	CNAG_00271	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130230">OG5_130230</a>	0	58	IES6
YEL046C	YEL046C-t26_1	CNAG_02851	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128639">OG5_128639</a>	0	144	GLY1
YEL047C	YEL047C-t26_1	CNAG_07862	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128620">OG5_128620</a>	1	117	FRD1
YEL050C	YEL050C-t26_1	CNAG_02354,CNAG_05232	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126641">OG5_126641</a>	2	167	RML2
YEL051W	YEL051W-t26_1	CNAG_03025	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127301">OG5_127301</a>	0	84	VMA8
YEL052W	YEL052W-t26_1	CNAG_03452	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127572">OG5_127572</a>	0	109	AFG1
YEL053C	YEL053C-t26_1	CNAG_02258	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129283">OG5_129283</a>	0	97	MAK10
YEL054C	YEL054C-t26_1	CNAG_01480	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127022">OG5_127022</a>	1	93	RPL12A
YEL055C	YEL055C-t26_1	CNAG_01641	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129864">OG5_129864</a>	0	83	POL5
YEL056W	YEL056W-t26_1	CNAG_03297	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127148">OG5_127148</a>	0	108	HAT2
YEL058W	YEL058W-t26_1	CNAG_02445	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128133">OG5_128133</a>	0	139	PCM1
YEL060C	YEL060C-t26_1	CNAG_04625	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128249">OG5_128249</a>	1	593	PRB1
YEL062W	YEL062W-t26_1	CNAG_02789	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129933">OG5_129933</a>	0	93	NPR2
YEL063C	YEL063C-t26_1	CNAG_02539,CNAG_07902	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127087">OG5_127087</a>	3	357	CAN1
YEL064C	YEL064C-t26_1	CNAG_03988	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128742">OG5_128742</a>	0	120	AVT2
YEL065W	YEL065W-t26_1	CNAG_00815,CNAG_07519	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130971">OG5_130971</a>	4	127	SIT1
YEL069C	YEL069C-t26_1	CNAG_03438,CNAG_03772,CNAG_04920,CNAG_04931,CNAG_05324,CNAG_05387,CNAG_06290,CNAG_06521	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126798">OG5_126798</a>	19	634	HXT13
YEL071W	YEL071W-t26_1	CNAG_02664,CNAG_03676	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128784">OG5_128784</a>	1	109	DLD3
YER002W	YER002W-t26_1	CNAG_03064	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137412">OG5_137412</a>	0	61	NOP16
YER003C	YER003C-t26_1	CNAG_04312	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127555">OG5_127555</a>	0	85	PMI40
YER004W	YER004W-t26_1	CNAG_02473	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129406">OG5_129406</a>	0	101	FMP52
YER005W	YER005W-t26_1	CNAG_07692	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130333">OG5_130333</a>	0	61	YND1
YER006W	YER006W-t26_1	CNAG_01608	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127861">OG5_127861</a>	0	88	NUG1
YER007C-A	YER007C-A-t26_1	CNAG_02656	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127512">OG5_127512</a>	0	83	TMA20
YER007W	YER007W-t26_1	CNAG_01319	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128733">OG5_128733</a>	0	87	PAC2
YER009W	YER009W-t26_1	CNAG_05596	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127878">OG5_127878</a>	0	90	NTF2
YER010C	YER010C-t26_1	CNAG_00251,CNAG_07731	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130545">OG5_130545</a>	0	108	N/A
YER012W	YER012W-t26_1	CNAG_02886	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127700">OG5_127700</a>	0	83	PRE1
YER013W	YER013W-t26_1	CNAG_00960,CNAG_01734,CNAG_02303,CNAG_06626	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126599">OG5_126599</a>	3	355	PRP22
YER014W	YER014W-t26_1	CNAG_03187	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129066">OG5_129066</a>	0	80	HEM14
YER015W	YER015W-t26_1	CNAG_03019,CNAG_04485	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126601">OG5_126601</a>	3	380	FAA2
YER016W	YER016W-t26_1	CNAG_03993	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127230">OG5_127230</a>	0	117	BIM1
YER017C	YER017C-t26_1	CNAG_01688,CNAG_04032	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126616">OG5_126616</a>	2	179	AFG3
YER019C-A	YER019C-A-t26_1	CNAG_06351	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128659">OG5_128659</a>	1	87	SBH2
YER019W	YER019W-t26_1	CNAG_00554	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130232">OG5_130232</a>	0	79	ISC1
YER020W	YER020W-t26_1	CNAG_00179,CNAG_04505	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126802">OG5_126802</a>	1	195	GPA2
YER021W	YER021W-t26_1	CNAG_00062	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128135">OG5_128135</a>	0	87	RPN3
YER023W	YER023W-t26_1	CNAG_05899	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126801">OG5_126801</a>	0	121	PRO3
YER025W	YER025W-t26_1	CNAG_01018	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127447">OG5_127447</a>	0	91	GCD11
YER026C	YER026C-t26_1	CNAG_01469	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129764">OG5_129764</a>	0	63	CHO1
YER027C	YER027C-t26_1	CNAG_06553	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127587">OG5_127587</a>	1	87	GAL83
YER029C	YER029C-t26_1	CNAG_04840	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127442">OG5_127442</a>	0	94	SMB1
YER031C	YER031C-t26_1	CNAG_02367	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126971">OG5_126971</a>	1	108	YPT31
YER036C	YER036C-t26_1	CNAG_00891	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128616">OG5_128616</a>	0	93	ARB1
YER039C	YER039C-t26_1	CNAG_03426,CNAG_05817	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127495">OG5_127495</a>	1	112	HVG1
YER042W	YER042W-t26_1	CNAG_03144	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126847">OG5_126847</a>	0	114	MXR1
YER043C	YER043C-t26_1	CNAG_00886	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127233">OG5_127233</a>	0	87	SAH1
YER044C	YER044C-t26_1	CNAG_03009	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131622">OG5_131622</a>	0	62	ERG28
YER046W	YER046W-t26_1	CNAG_07350	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135772">OG5_135772</a>	0	75	SPO73
YER048C	YER048C-t26_1	CNAG_07607	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129626">OG5_129626</a>	0	45	CAJ1
YER048W-A	YER048W-A-t26_1	CNAG_07446	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129603">OG5_129603</a>	0	70	ISD11
YER049W	YER049W-t26_1	CNAG_00413	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130253">OG5_130253</a>	0	69	TPA1
YER051W	YER051W-t26_1	CNAG_03533	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129555">OG5_129555</a>	0	25	JHD1
YER052C	YER052C-t26_1	CNAG_04347	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128018">OG5_128018</a>	0	96	HOM3
YER053C	YER053C-t26_1	CNAG_03824,CNAG_06377	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127220">OG5_127220</a>	1	189	PIC2
YER055C	YER055C-t26_1	CNAG_01021	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129102">OG5_129102</a>	0	85	HIS1
YER056C	YER056C-t26_1	CNAG_01681,CNAG_04982	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132160">OG5_132160</a>	2	85	FCY2
YER056C-A	YER056C-A-t26_1	CNAG_00821	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127025">OG5_127025</a>	1	94	RPL34A
YER057C	YER057C-t26_1	CNAG_04066,CNAG_05831	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127043">OG5_127043</a>	1	154	HMF1
YER059W	YER059W-t26_1	CNAG_05524	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138679">OG5_138679</a>	0	64	PCL6
YER060W	YER060W-t26_1	CNAG_01681,CNAG_04982	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132160">OG5_132160</a>	2	85	FCY21
YER060W-A	YER060W-A-t26_1	CNAG_01681,CNAG_04982	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132160">OG5_132160</a>	2	85	FCY22
YER062C	YER062C-t26_1	CNAG_01744,CNAG_06122	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130317">OG5_130317</a>	1	66	GPP2
YER065C	YER065C-t26_1	CNAG_05303	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129572">OG5_129572</a>	1	131	ICL1
YER068W	YER068W-t26_1	CNAG_03839	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127674">OG5_127674</a>	0	111	MOT2
YER069W	YER069W-t26_1	CNAG_05753	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128464">OG5_128464</a>	0	102	ARG5
YER070W	YER070W-t26_1	CNAG_02208	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126839">OG5_126839</a>	1	96	RNR1
YER072W	YER072W-t26_1	CNAG_00582	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130969">OG5_130969</a>	0	65	VTC1
YER073W	YER073W-t26_1	CNAG_01078,CNAG_05113,CNAG_06628	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126638">OG5_126638</a>	3	243	ALD5
YER074W	YER074W-t26_1	CNAG_01332	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126896">OG5_126896</a>	1	85	RPS24A
YER074W-A	YER074W-A-t26_1	CNAG_06108	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130002">OG5_130002</a>	0	62	YOS1
YER075C	YER075C-t26_1	CNAG_05155	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133623">OG5_133623</a>	0	71	PTP3
YER078C	YER078C-t26_1	CNAG_02327,CNAG_03499,CNAG_07509	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126673">OG5_126673</a>	1	255	ICP55
YER081W	YER081W-t26_1	CNAG_00029,CNAG_00774	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127006">OG5_127006</a>	1	176	SER3
YER082C	YER082C-t26_1	CNAG_06748,CNAG_07466	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127796">OG5_127796</a>	0	89	UTP7
YER086W	YER086W-t26_1	CNAG_07529	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126759">OG5_126759</a>	1	197	ILV1
YER087C-B	YER087C-B-t26_1	CNAG_06351	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128659">OG5_128659</a>	1	87	SBH1
YER089C	YER089C-t26_1	CNAG_03052	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126741">OG5_126741</a>	1	142	PTC2
YER090W	YER090W-t26_1	CNAG_06679	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128544">OG5_128544</a>	0	91	TRP2
YER091C	YER091C-t26_1	CNAG_01890	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128715">OG5_128715</a>	0	88	MET6
YER093C	YER093C-t26_1	CNAG_06165	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130440">OG5_130440</a>	0	91	TSC11
YER094C	YER094C-t26_1	CNAG_00385	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127761">OG5_127761</a>	0	89	PUP3
YER095W	YER095W-t26_1	CNAG_00720,CNAG_07909	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126834">OG5_126834</a>	1	138	RAD51
YER098W	YER098W-t26_1	CNAG_02395	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128027">OG5_128027</a>	1	83	UBP9
YER099C	YER099C-t26_1	CNAG_03335,CNAG_05365	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126730">OG5_126730</a>	2	143	PRS2
YER100W	YER100W-t26_1	CNAG_05765	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128268">OG5_128268</a>	0	101	UBC6
YER102W	YER102W-t26_1	CNAG_03198	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127039">OG5_127039</a>	1	97	RPS8B
YER103W	YER103W-t26_1	CNAG_00334,CNAG_01727,CNAG_01750,CNAG_06443	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126588">OG5_126588</a>	6	406	SSA4
YER105C	YER105C-t26_1	CNAG_01000	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129121">OG5_129121</a>	1	97	NUP157
YER107C	YER107C-t26_1	CNAG_06077	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128334">OG5_128334</a>	0	102	GLE2
YER110C	YER110C-t26_1	CNAG_05884	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129093">OG5_129093</a>	0	92	KAP123
YER112W	YER112W-t26_1	CNAG_02901	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128255">OG5_128255</a>	0	83	LSM4
YER117W	YER117W-t26_1	CNAG_01976,CNAG_02923	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126678">OG5_126678</a>	2	154	RPL23B
YER118C	YER118C-t26_1	CNAG_05499	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136154">OG5_136154</a>	0	70	SHO1
YER119C	YER119C-t26_1	CNAG_01904	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129703">OG5_129703</a>	2	69	AVT6
YER120W	YER120W-t26_1	CNAG_01961	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127299">OG5_127299</a>	1	114	SCS2
YER122C	YER122C-t26_1	CNAG_05314	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127251">OG5_127251</a>	1	95	GLO3
YER125W	YER125W-t26_1	CNAG_05355	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127296">OG5_127296</a>	0	82	RSP5
YER126C	YER126C-t26_1	CNAG_06127	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128061">OG5_128061</a>	0	89	NSA2
YER127W	YER127W-t26_1	CNAG_05228	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129744">OG5_129744</a>	0	85	LCP5
YER128W	YER128W-t26_1	CNAG_04544	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135776">OG5_135776</a>	0	58	VFA1
YER129W	YER129W-t26_1	CNAG_03791,CNAG_05484	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127880">OG5_127880</a>	1	161	SAK1
YER131W	YER131W-t26_1	CNAG_05525	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127138">OG5_127138</a>	1	90	RPS26B
YER133W	YER133W-t26_1	CNAG_03706	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126821">OG5_126821</a>	0	122	GLC7
YER134C	YER134C-t26_1	CNAG_06969	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129833">OG5_129833</a>	0	86	N/A
YER136W	YER136W-t26_1	CNAG_03591	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127353">OG5_127353</a>	0	89	GDI1
YER140W	YER140W-t26_1	CNAG_05577	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128307">OG5_128307</a>	0	94	EMP65
YER141W	YER141W-t26_1	CNAG_06063	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128426">OG5_128426</a>	0	111	COX15
YER142C	YER142C-t26_1	CNAG_05173	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130684">OG5_130684</a>	0	63	MAG1
YER143W	YER143W-t26_1	CNAG_03039	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128104">OG5_128104</a>	0	104	DDI1
YER144C	YER144C-t26_1	CNAG_00757	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127431">OG5_127431</a>	1	114	UBP5
YER145C	YER145C-t26_1	CNAG_02959,CNAG_06242	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131520">OG5_131520</a>	0	82	FTR1
YER146W	YER146W-t26_1	CNAG_00016	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129070">OG5_129070</a>	0	81	LSM5
YER148W	YER148W-t26_1	CNAG_05442	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126912">OG5_126912</a>	0	113	SPT15
YER151C	YER151C-t26_1	CNAG_06920	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129274">OG5_129274</a>	0	94	UBP3
YER152C	YER152C-t26_1	CNAG_03808,CNAG_03828,CNAG_05820,CNAG_06555	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127007">OG5_127007</a>	1	207	N/A
YER154W	YER154W-t26_1	CNAG_07163	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128453">OG5_128453</a>	0	86	OXA1
YER156C	YER156C-t26_1	CNAG_06946	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127677">OG5_127677</a>	0	98	N/A
YER157W	YER157W-t26_1	CNAG_02178	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129291">OG5_129291</a>	0	78	COG3
YER159C	YER159C-t26_1	CNAG_02034	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129557">OG5_129557</a>	0	66	BUR6
YER162C	YER162C-t26_1	CNAG_01338	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128561">OG5_128561</a>	0	87	RAD4
YER163C	YER163C-t26_1	CNAG_01501	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127651">OG5_127651</a>	0	88	GCG1
YER164W	YER164W-t26_1	CNAG_04450	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128209">OG5_128209</a>	0	74	CHD1
YER165W	YER165W-t26_1	CNAG_04441	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126795">OG5_126795</a>	0	122	PAB1
YER166W	YER166W-t26_1	CNAG_00383,CNAG_01278,CNAG_06469	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126610">OG5_126610</a>	2	481	DNF1
YER168C	YER168C-t26_1	CNAG_03792	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126936">OG5_126936</a>	0	133	CCA1
YER169W	YER169W-t26_1	CNAG_05622	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127917">OG5_127917</a>	0	88	RPH1
YER170W	YER170W-t26_1	CNAG_00877	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129523">OG5_129523</a>	0	63	ADK2
